1	21932.3
12	21908.7
15	21616.5
59	21481.8
68	21252.5
98	21185.6
123	20796.5
129	20661.3
142	20558.7
157	20244.6
168	20201.9
170	20193.1
172	20187.2
221	19936.9
222	19826.8
225	19792
227	19736.6
241	19546.4
245	19268.7
259	19134.4
260	19056.2
261	18997.8
264	18737.2
265	18685.1
271	18424.5
275	18366.4
282	18243.6
291	18148.3
325	18090.1
328	18089.5
357	18050.7
360	18050.2
373	17983.5
